net,prop,infra,jobs,runtime,initial_divides,divides,timeout,initial_timeout,timeout_factor,hash,trial,divide_strategy,region,start_time,result
ACASXU_run2a_2_9_batch_2000.nnet,property3.txt,Infra.THREAD,4,0.10211563110351562,2,2,0.1,5,1.5,75206b24,0,largest-interval,us-west-2,1576472296.305222,Result.TIMEOUT
ACASXU_run2a_2_9_batch_2000.nnet,property3.txt,Infra.THREAD,4,5.830593109130859,2,2,10,5,1.5,75206b24,0,largest-interval,us-west-2,1576476295.0164127,Result.UNSAT
ACASXU_run2a_2_9_batch_2000.nnet,property3.txt,Infra.THREAD,4,5.881082773208618,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576476869.7073574,Result.UNSAT
ACASXU_run2a_2_9_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,4,2.7230892181396484,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576514071.634298,Result.UNSAT
ACASXU_run2a_2_9_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,4,6.5342888832092285,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576514313.3943925,Result.UNSAT
ACASXU_run2a_2_9_batch_2000.nnet,property3.txt,Infra.THREAD,4,5.7804296016693115,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576514654.7758052,Result.UNSAT
ACASXU_run2a_2_9_batch_2000.nnet,property3.txt,Infra.THREAD,2,4.928830623626709,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576514660.5568516,Result.UNSAT
ACASXU_run2a_2_9_batch_2000.nnet,property3.txt,Infra.THREAD,1,5.931455135345459,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576514665.4862611,Result.UNSAT
ACASXU_run2a_2_9_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,4,2.7232632637023926,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576514930.2667406,Result.UNSAT
ACASXU_run2a_2_9_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,2,4.076036691665649,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576514933.4213693,Result.UNSAT
ACASXU_run2a_2_9_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,1,7.033808708190918,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576514937.9355853,Result.UNSAT
ACASXU_run2a_2_9_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,4,5.280577182769775,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576514945.4071832,Result.UNSAT
ACASXU_run2a_2_9_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,2,6.483958721160889,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576514951.1342485,Result.UNSAT
ACASXU_run2a_2_9_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,1,10.796207427978516,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576514958.0632348,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,32,14.055289506912231,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576515064.9165523,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,32,17.26473641395569,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576515079.418018,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,16,14.102027654647827,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576515468.454202,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,8,15.756986856460571,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576515482.9898086,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,4,19.722513914108276,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576515499.1872833,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,16,16.964171409606934,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576515519.3414757,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,8,19.822043418884277,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576515536.754126,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,4,20.003201246261597,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576515557.0265434,Result.TIMEOUT
ACASXU_run2a_2_2_batch_2000.nnet,property3.txt,Infra.THREAD,32,20.020514488220215,5,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576515697.9801002,Result.TIMEOUT
ACASXU_run2a_2_2_batch_2000.nnet,property3.txt,Infra.THREAD,16,20.086592197418213,4,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576515718.0014203,Result.TIMEOUT
ACASXU_run2a_2_2_batch_2000.nnet,property3.txt,Infra.THREAD,8,20.081300020217896,3,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576515738.0885403,Result.TIMEOUT
ACASXU_run2a_2_2_batch_2000.nnet,property3.txt,Infra.THREAD,4,20.0408935546875,2,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576515758.1705158,Result.TIMEOUT
ACASXU_run2a_2_2_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,32,20.0030517578125,5,2,20,5,1.5,75206b24,0,largest-interval,us-west-2,1576515778.6549335,Result.TIMEOUT
ACASXU_run2a_2_2_batch_2000.nnet,property3.txt,Infra.THREAD,32,550.040608882904,5,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576528887.1853633,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,32,5.981916904449463,5,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576515955.3181012,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,16,6.3337743282318115,4,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576515961.7111373,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,8,14.805052995681763,3,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576515968.4554358,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,4,19.321579933166504,2,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576515983.6820922,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,32,8.6403968334198,5,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576516003.4465592,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,16,8.389548778533936,4,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576516012.5340319,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,8,17.966896057128906,3,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576516021.3662877,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,4,25.187904596328735,2,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576516039.7824056,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.THREAD,32,35.4074227809906,5,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576527405.7676125,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.THREAD,16,25.079137802124023,4,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576527441.175691,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.THREAD,8,20.473866939544678,3,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576527466.2554238,Result.UNSAT
ACASXU_run2a_2_5_batch_2000.nnet,property3.txt,Infra.THREAD,4,25.03539752960205,2,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576527486.72988,Result.UNSAT
ACASXU_run2a_2_2_batch_2000.nnet,property3.txt,Infra.THREAD,16,708.6312808990479,4,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576529437.2266352,Result.UNSAT
ACASXU_run2a_2_2_batch_2000.nnet,property3.txt,Infra.THREAD,8,900.1109561920166,3,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576530145.858554,Result.TIMEOUT
ACASXU_run2a_2_2_batch_2000.nnet,property3.txt,Infra.THREAD,4,900.0665407180786,2,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576531045.9702952,Result.TIMEOUT
ACASXU_run2a_2_2_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,32,408.0884873867035,5,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576717382.8819082,Result.UNSAT
ACASXU_run2a_2_2_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,16,701.4135632514954,4,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576717791.4135072,Result.UNSAT
ACASXU_run2a_2_2_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,8,900.0047783851624,3,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576718493.2655563,Result.TIMEOUT
ACASXU_run2a_2_2_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,4,900.0036089420319,2,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576719393.7277496,Result.TIMEOUT
ACASXU_run2a_1_4_batch_2000.nnet,property3.txt,Infra.THREAD,32,56.71863508224487,5,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576720828.8000815,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property3.txt,Infra.THREAD,16,71.68415021896362,4,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576720885.5194159,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property3.txt,Infra.THREAD,8,80.41552686691284,3,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576720957.2041934,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property3.txt,Infra.THREAD,4,118.06729221343994,2,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576721037.6203754,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,32,31.40463089942932,5,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576721156.1272407,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,16,41.27591848373413,4,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576721187.9772437,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,8,78.92644619941711,3,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576721229.6788306,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,4,109.43706440925598,2,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576721309.0570722,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,32,34.011300563812256,5,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576721418.939734,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,16,44.79162287712097,4,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576901833.4557447,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,8,78.9411768913269,3,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576901935.0530465,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,4,131.19280982017517,2,2,900,5,1.5,75206b24,0,largest-interval,us-west-2,1576902014.445315,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,32,59.3262882232666,5,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576903293.8593745,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,16,54.98231053352356,4,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576903353.186343,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,8,79.56194949150085,3,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576903408.1693091,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,4,107.93696665763855,2,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576903487.731918,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,32,31.253763437271118,5,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576903596.1155956,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,16,37.27850294113159,4,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576903627.7929091,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,8,70.01121807098389,3,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576903665.5008714,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,4,62.39791750907898,2,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576903735.9360209,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,32,32.106977224349976,5,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576903798.7752035,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,16,34.063194274902344,4,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576903831.3428485,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,8,71.77104234695435,3,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576903865.8520672,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,4,78.03948140144348,2,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576903938.077791,Result.UNSAT
ACASXU_run2a_5_3_batch_2000.nnet,property1.txt,Infra.THREAD,32,76.88338804244995,5,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576904124.964435,Result.UNSAT
ACASXU_run2a_5_3_batch_2000.nnet,property1.txt,Infra.THREAD,16,82.65257859230042,4,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576904201.84847,Result.UNSAT
ACASXU_run2a_5_3_batch_2000.nnet,property1.txt,Infra.THREAD,8,143.017676115036,3,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576904284.5016644,Result.UNSAT
ACASXU_run2a_5_3_batch_2000.nnet,property1.txt,Infra.THREAD,4,259.0356397628784,2,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576904427.519985,Result.UNSAT
ACASXU_run2a_5_3_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,32,44.585968255996704,5,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576904686.998828,Result.UNSAT
ACASXU_run2a_5_3_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,16,65.14440631866455,4,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576904732.032424,Result.UNSAT
ACASXU_run2a_5_3_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,8,123.35342717170715,3,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576904797.6288188,Result.UNSAT
ACASXU_run2a_5_3_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,4,228.9357705116272,2,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576904921.4176,Result.UNSAT
ACASXU_run2a_5_3_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,32,44.693681955337524,5,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576905150.7934544,Result.UNSAT
ACASXU_run2a_5_3_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,16,71.7719235420227,4,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576905195.9425335,Result.UNSAT
ACASXU_run2a_5_3_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,8,132.94751858711243,3,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576905268.1614726,Result.UNSAT
ACASXU_run2a_5_3_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,4,254.24357533454895,2,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576905401.5584202,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.THREAD,32,153.28524565696716,5,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576906584.1576152,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.THREAD,16,175.02664875984192,4,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576906737.4435213,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.THREAD,8,410.71099519729614,3,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576906912.4708745,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.THREAD,4,583.2459115982056,2,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576907323.1825013,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,32,106.97609639167786,5,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576907906.875476,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,16,159.10971331596375,4,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576908014.2947857,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,8,335.73760175704956,3,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576908173.8548656,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,4,571.1505370140076,2,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576908510.0385242,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,32,96.64262104034424,5,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576909081.647761,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,16,176.1712818145752,4,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576909178.7494817,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,8,350.4248547554016,3,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576909355.3621461,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,4,627.1159708499908,2,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1576909706.233973,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,1024,60.845054149627686,10,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1577044624.409468,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,512,27.691240549087524,9,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1577044685.7297814,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,256,42.735663175582886,8,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1577044713.88579,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,128,39.92801260948181,7,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1577044757.075063,Result.UNSAT
ACASXU_run2a_5_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,64,73.1742491722107,6,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1577044797.4284866,Result.UNSAT
ACASXU_run2a_5_3_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,1024,49.96841859817505,10,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1577080748.7666867,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,1024,46.857707500457764,10,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578116957.9546602,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,1024,45.538431882858276,10,2,1800,5,1.5,75206b24,1,largest-interval,us-west-2,1578117005.3052268,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,1024,44.2990882396698,10,2,1800,5,1.5,75206b24,2,largest-interval,us-west-2,1578117051.3534143,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,512,13.000902652740479,9,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578117096.1390212,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,512,13.502205610275269,9,2,1800,5,1.5,75206b24,1,largest-interval,us-west-2,1578117109.6218266,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,512,13.753185033798218,9,2,1800,5,1.5,75206b24,2,largest-interval,us-west-2,1578117123.5845158,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,256,14.556259393692017,8,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578117137.7819664,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,256,14.856820821762085,8,2,1800,5,1.5,75206b24,1,largest-interval,us-west-2,1578117152.802725,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,256,15.107783794403076,8,2,1800,5,1.5,75206b24,2,largest-interval,us-west-2,1578117168.1284997,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,128,14.45664381980896,7,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578117183.6906924,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,128,14.35647177696228,7,2,1800,5,1.5,75206b24,1,largest-interval,us-west-2,1578117198.6030905,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,128,14.15592336654663,7,2,1800,5,1.5,75206b24,2,largest-interval,us-west-2,1578117213.4130533,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,64,24.084872245788574,6,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578117228.0213294,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,64,24.736787796020508,6,2,1800,5,1.5,75206b24,1,largest-interval,us-west-2,1578117252.5502477,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,64,24.235050916671753,6,2,1800,5,1.5,75206b24,2,largest-interval,us-west-2,1578117277.7192655,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,32,32.308329343795776,5,2,1800,5,1.5,75206b24,1,largest-interval,us-west-2,1578117302.4094176,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,32,30.452840328216553,5,2,1800,5,1.5,75206b24,2,largest-interval,us-west-2,1578117335.1509497,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,16,33.411794900894165,4,2,1800,5,1.5,75206b24,1,largest-interval,us-west-2,1578117366.0530589,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,16,39.98025679588318,4,2,1800,5,1.5,75206b24,2,largest-interval,us-west-2,1578117399.909941,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,8,69.31460571289062,3,2,1800,5,1.5,75206b24,1,largest-interval,us-west-2,1578117440.3382635,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,8,74.58014464378357,3,2,1800,5,1.5,75206b24,2,largest-interval,us-west-2,1578117510.0933144,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,4,78.39069843292236,2,2,1800,5,1.5,75206b24,1,largest-interval,us-west-2,1578117585.1017206,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,4,78.59220457077026,2,2,1800,5,1.5,75206b24,2,largest-interval,us-west-2,1578117663.9385192,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,1024,140.97992730140686,10,2,1800,5,1.5,75206b24,3,largest-interval,us-west-2,1578122091.2713194,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,1024,44.44927620887756,10,2,1800,5,1.5,75206b24,4,largest-interval,us-west-2,1578122232.746589,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,1024,44.58264398574829,10,2,1800,5,1.5,75206b24,5,largest-interval,us-west-2,1578122277.7105696,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,1024,14.856091260910034,9,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578279162.6301394,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,1024,18.1151921749115,9,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578279451.5453606,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,1024,53.97667050361633,10,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578279493.205946,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,512,17.613524436950684,9,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578279547.668075,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,256,22.128098487854004,8,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578279565.7408175,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,128,27.343657732009888,7,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578279588.3238802,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,64,32.659294843673706,6,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578279616.1182761,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,32,45.49627685546875,5,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578279649.2222724,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,16,61.643478870391846,4,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578279695.16667,Result.UNSAT
